Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_YYYY-MM-DD,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_Contract_Market_Code_Quotes,CFTC_Market_Code_Quotes,CFTC_Commodity_Code_Quotes,CFTC_SubGroup_Code,FutOnly_or_Combined
EURO FX - CHICAGO MERCANTILE EXCHANGE,090811,2009-08-11,099741,CME,00,099,130222.000000,11311.000000,50098.000000,2885.000000,17383.000000,18725.000000,2238.000000,31829.000000,17101.000000,448.000000,8139.000000,1702.000000,91.000000,74324.000000,93288.000000,55898.000000,36934.000000,-8015.000000,3275.000000,-12129.000000,-223.000000,350.000000,823.000000,-37.000000,-14540.000000,-1853.000000,-435.000000,473.000000,-683.000000,88.000000,-11049.000000,-14449.000000,3034.000000,6434.000000,100.000000,8.700000,38.500000,2.200000,13.300000,14.400000,1.700000,24.400000,13.100000,0.300000,6.300000,1.300000,0.100000,57.100000,71.600000,42.900000,28.400000,117,13,16,,14,14,5,29,21,6,7,,,70,61,13.900000,28.000000,21.800000,40.100000,13.500000,26.500000,20.800000,37.600000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,090818,2009-08-18,099741,CME,00,099,127640.000000,21870.000000,38015.000000,4776.000000,16903.000000,17748.000000,2153.000000,22377.000000,26675.000000,790.000000,7444.000000,1822.000000,91.000000,76404.000000,92070.000000,51236.000000,35570.000000,-2582.000000,10559.000000,-12083.000000,1891.000000,-480.000000,-977.000000,-85.000000,-9452.000000,9574.000000,342.000000,-695.000000,120.000000,0.000000,2080.000000,-1218.000000,-4662.000000,-1364.000000,100.000000,17.100000,29.800000,3.700000,13.200000,13.900000,1.700000,17.500000,20.900000,0.600000,5.800000,1.400000,0.100000,59.900000,72.100000,40.100000,27.900000,114,14,14,6,14,13,5,23,26,8,7,,,69,65,19.700000,26.400000,28.100000,39.300000,19.200000,25.200000,26.200000,36.400000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,090825,2009-08-25,099741,CME,00,099,128651.000000,12949.000000,50159.000000,4594.000000,17534.000000,17063.000000,2506.000000,32583.000000,22310.000000,1386.000000,8428.000000,2216.000000,91.000000,80071.000000,100325.000000,48580.000000,28326.000000,1011.000000,-8921.000000,12144.000000,-182.000000,631.000000,-685.000000,353.000000,10206.000000,-4365.000000,596.000000,984.000000,394.000000,0.000000,3667.000000,8255.000000,-2656.000000,-7244.000000,100.000000,10.100000,39.000000,3.600000,13.600000,13.300000,1.900000,25.300000,17.300000,1.100000,6.600000,1.700000,0.100000,62.200000,78.000000,37.800000,22.000000,119,13,15,7,15,13,5,24,28,8,7,4,,72,68,15.800000,32.000000,25.000000,43.600000,15.700000,28.700000,23.600000,39.700000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,090901,2009-09-01,099741,CME,00,099,128047.000000,17694.000000,49454.000000,3940.000000,18927.000000,17321.000000,2373.000000,29097.000000,22154.000000,921.000000,8713.000000,1704.000000,91.000000,81756.000000,97958.000000,46291.000000,30089.000000,-604.000000,4745.000000,-705.000000,-654.000000,1393.000000,258.000000,-133.000000,-3486.000000,-156.000000,-465.000000,285.000000,-512.000000,0.000000,1685.000000,-2367.000000,-2289.000000,1763.000000,100.000000,13.800000,38.600000,3.100000,14.800000,13.500000,1.900000,22.700000,17.300000,0.700000,6.800000,1.300000,0.100000,63.800000,76.500000,36.200000,23.500000,125,14,15,7,16,13,5,25,32,11,7,,,74,75,18.600000,31.200000,27.500000,42.700000,18.200000,28.300000,26.200000,39.600000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,090908,2009-09-08,099741,CME,00,099,149891.000000,15261.000000,60639.000000,8575.000000,18571.000000,18657.000000,3113.000000,41471.000000,24965.000000,1900.000000,8375.000000,2091.000000,972.000000,98238.000000,120912.000000,51653.000000,28979.000000,21844.000000,-2433.000000,11185.000000,4635.000000,-356.000000,1336.000000,740.000000,12374.000000,2811.000000,979.000000,-338.000000,387.000000,881.000000,16482.000000,22954.000000,5362.000000,-1110.000000,100.000000,10.200000,40.500000,5.700000,12.400000,12.400000,2.100000,27.700000,16.700000,1.300000,5.600000,1.400000,0.600000,65.500000,80.700000,34.500000,19.300000,122,14,17,11,15,13,7,28,23,13,7,4,,81,74,16.000000,31.500000,25.800000,43.700000,15.400000,29.100000,23.600000,40.700000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,090915,2009-09-15,099741,CME,00,099,156349.000000,8466.000000,82645.000000,781.000000,19553.000000,18992.000000,2342.000000,58407.000000,15827.000000,313.000000,7704.000000,2433.000000,8.000000,97574.000000,123341.000000,58775.000000,33008.000000,6458.000000,-6795.000000,22006.000000,-7794.000000,982.000000,335.000000,-771.000000,16936.000000,-9138.000000,-1587.000000,-671.000000,342.000000,-964.000000,-664.000000,2429.000000,7122.000000,4029.000000,100.000000,5.400000,52.900000,0.500000,12.500000,12.100000,1.500000,37.400000,10.100000,0.200000,4.900000,1.600000,0.000000,62.400000,78.900000,37.600000,21.100000,123,11,18,,16,13,5,36,20,,6,,,73,61,19.900000,39.400000,28.800000,50.300000,19.900000,39.400000,28.400000,49.800000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,090922,2009-09-22,099741,CME,00,099,162551.000000,14477.000000,85439.000000,1431.000000,20385.000000,19466.000000,2270.000000,59390.000000,17724.000000,317.000000,9147.000000,3348.000000,110.000000,107527.000000,130105.000000,55024.000000,32446.000000,6202.000000,6011.000000,2794.000000,650.000000,832.000000,474.000000,-72.000000,983.000000,1897.000000,4.000000,1443.000000,915.000000,102.000000,9953.000000,6764.000000,-3751.000000,-562.000000,100.000000,8.900000,52.600000,0.900000,12.500000,12.000000,1.400000,36.500000,10.900000,0.200000,5.600000,2.100000,0.100000,66.100000,80.000000,33.900000,20.000000,131,12,17,,17,13,6,38,22,,7,5,,79,64,18.300000,39.900000,28.600000,52.500000,18.200000,39.100000,28.300000,51.500000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,090929,2009-09-29,099741,CME,00,099,164913.000000,18849.000000,85938.000000,1701.000000,21017.000000,19233.000000,2160.000000,55883.000000,18719.000000,347.000000,10439.000000,4656.000000,8.000000,110404.000000,132762.000000,54509.000000,32151.000000,2362.000000,4372.000000,499.000000,270.000000,632.000000,-233.000000,-110.000000,-3507.000000,995.000000,30.000000,1292.000000,1308.000000,-102.000000,2877.000000,2657.000000,-515.000000,-295.000000,100.000000,11.400000,52.100000,1.000000,12.700000,11.700000,1.300000,33.900000,11.400000,0.200000,6.300000,2.800000,0.000000,66.900000,80.500000,33.100000,19.500000,132,11,18,,18,12,5,35,24,7,7,7,,76,71,24.500000,41.300000,34.300000,52.000000,24.500000,40.200000,34.000000,50.700000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,091006,2009-10-06,099741,CME,00,099,170878.000000,15538.000000,97982.000000,2174.000000,18723.000000,19036.000000,1888.000000,67184.000000,17101.000000,357.000000,10744.000000,2565.000000,36.000000,116644.000000,141139.000000,54234.000000,29739.000000,5965.000000,-3311.000000,12044.000000,473.000000,-2294.000000,-197.000000,-272.000000,11301.000000,-1618.000000,10.000000,305.000000,-2091.000000,28.000000,6240.000000,8377.000000,-275.000000,-2412.000000,100.000000,9.100000,57.300000,1.300000,11.000000,11.100000,1.100000,39.300000,10.000000,0.200000,6.300000,1.500000,0.000000,68.300000,82.600000,31.700000,17.400000,127,13,18,4,14,12,,37,22,8,8,,,79,65,20.200000,45.700000,31.600000,57.300000,20.200000,44.400000,31.500000,56.100000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,091013,2009-10-13,099741,CME,00,099,166326.000000,11942.000000,88173.000000,2773.000000,19130.000000,18962.000000,1984.000000,63547.000000,18841.000000,388.000000,11242.000000,2565.000000,8.000000,111014.000000,133694.000000,55312.000000,32632.000000,-4552.000000,-3596.000000,-9809.000000,599.000000,407.000000,-74.000000,96.000000,-3637.000000,1740.000000,31.000000,498.000000,0.000000,-28.000000,-5630.000000,-7445.000000,1078.000000,2893.000000,100.000000,7.200000,53.000000,1.700000,11.500000,11.400000,1.200000,38.200000,11.300000,0.200000,6.800000,1.500000,0.000000,66.700000,80.400000,33.300000,19.600000,130,13,19,6,15,13,,36,24,8,7,,,80,68,21.000000,41.100000,28.600000,51.400000,20.900000,39.500000,28.200000,49.700000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,091020,2009-10-20,099741,CME,00,099,170291.000000,21101.000000,84868.000000,2879.000000,19671.000000,18844.000000,2051.000000,61589.000000,24507.000000,480.000000,8678.000000,3190.000000,8.000000,116457.000000,136827.000000,53834.000000,33464.000000,3965.000000,9159.000000,-3305.000000,106.000000,541.000000,-118.000000,67.000000,-1958.000000,5666.000000,92.000000,-2564.000000,625.000000,0.000000,5443.000000,3133.000000,-1478.000000,832.000000,100.000000,12.400000,49.800000,1.700000,11.600000,11.100000,1.200000,36.200000,14.400000,0.300000,5.100000,1.900000,0.000000,68.400000,80.300000,31.600000,19.700000,133,14,17,7,14,13,,37,28,10,6,4,,80,74,21.000000,38.600000,30.900000,50.000000,21.000000,38.400000,30.600000,48.700000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,091027,2009-10-27,099741,CME,00,099,164798.000000,26029.000000,84823.000000,3807.000000,19707.000000,18420.000000,1995.000000,47566.000000,20661.000000,842.000000,9324.000000,2565.000000,8.000000,109278.000000,133121.000000,55520.000000,31677.000000,-5493.000000,4928.000000,-45.000000,928.000000,36.000000,-424.000000,-56.000000,-14023.000000,-3846.000000,362.000000,646.000000,-625.000000,0.000000,-7179.000000,-3706.000000,1686.000000,-1787.000000,100.000000,15.800000,51.500000,2.300000,12.000000,11.200000,1.200000,28.900000,12.500000,0.500000,5.700000,1.600000,0.000000,66.300000,80.800000,33.700000,19.200000,125,15,16,7,13,11,,32,29,9,6,,,76,69,22.400000,40.800000,30.500000,53.000000,22.400000,40.400000,30.000000,50.900000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,091103,2009-11-03,099741,CME,00,099,161257.000000,28239.000000,76332.000000,4085.000000,19861.000000,18553.000000,1816.000000,44419.000000,24749.000000,1044.000000,10168.000000,2565.000000,8.000000,109640.000000,129152.000000,51617.000000,32105.000000,-3541.000000,2210.000000,-8491.000000,278.000000,154.000000,133.000000,-179.000000,-3147.000000,4088.000000,202.000000,844.000000,0.000000,0.000000,362.000000,-3969.000000,-3903.000000,428.000000,100.000000,17.500000,47.300000,2.500000,12.300000,11.500000,1.100000,27.500000,15.300000,0.600000,6.300000,1.600000,0.000000,68.000000,80.100000,32.000000,19.900000,129,17,16,8,15,13,,26,32,10,7,,,75,76,24.400000,37.200000,34.500000,48.100000,24.400000,36.600000,33.000000,47.600000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,091109,2009-11-09,099741,CME,00,099,164192.000000,24700.000000,76071.000000,5602.000000,20348.000000,18076.000000,1813.000000,49486.000000,25590.000000,417.000000,9581.000000,3326.000000,8.000000,111955.000000,130903.000000,52237.000000,33289.000000,2935.000000,-3539.000000,-261.000000,1517.000000,487.000000,-477.000000,-3.000000,5067.000000,841.000000,-627.000000,-587.000000,761.000000,0.000000,2315.000000,1751.000000,620.000000,1184.000000,100.000000,15.000000,46.300000,3.400000,12.400000,11.000000,1.100000,30.100000,15.600000,0.300000,5.800000,2.000000,0.000000,68.200000,79.700000,31.800000,20.300000,125,16,16,8,15,12,,30,26,7,6,4,,76,68,22.800000,35.700000,32.200000,48.400000,22.800000,35.300000,31.200000,46.600000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,091117,2009-11-17,099741,CME,00,099,172325.000000,33528.000000,75670.000000,3293.000000,20640.000000,18160.000000,1881.000000,46307.000000,34453.000000,606.000000,11077.000000,2565.000000,8.000000,117340.000000,136636.000000,54985.000000,35689.000000,8133.000000,8828.000000,-401.000000,-2309.000000,292.000000,84.000000,68.000000,-3179.000000,8863.000000,189.000000,1496.000000,-761.000000,0.000000,5385.000000,5733.000000,2748.000000,2400.000000,100.000000,19.500000,43.900000,1.900000,12.000000,10.500000,1.100000,26.900000,20.000000,0.400000,6.400000,1.500000,0.000000,68.100000,79.300000,31.900000,20.700000,135,19,17,7,15,13,,31,31,10,6,,,82,74,23.800000,32.700000,32.400000,43.400000,22.100000,32.500000,30.600000,43.300000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,091124,2009-11-24,099741,CME,00,099,173834.000000,31242.000000,83872.000000,3977.000000,21288.000000,17043.000000,1992.000000,54722.000000,31596.000000,688.000000,10749.000000,3603.000000,8.000000,124666.000000,142779.000000,49168.000000,31055.000000,1509.000000,-2286.000000,8202.000000,684.000000,648.000000,-1117.000000,111.000000,8415.000000,-2857.000000,82.000000,-328.000000,1038.000000,0.000000,7326.000000,6143.000000,-5817.000000,-4634.000000,100.000000,18.000000,48.200000,2.300000,12.200000,9.800000,1.100000,31.500000,18.200000,0.400000,6.200000,2.100000,0.000000,71.700000,82.100000,28.300000,17.900000,134,18,17,7,17,12,,34,25,14,7,4,,88,71,21.700000,37.100000,32.100000,48.800000,19.900000,36.600000,30.300000,48.300000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,091201,2009-12-01,099741,CME,00,099,175155.000000,28568.000000,89283.000000,3939.000000,21221.000000,16410.000000,2051.000000,53616.000000,28324.000000,920.000000,10878.000000,3389.000000,8.000000,121201.000000,144324.000000,53954.000000,30831.000000,1321.000000,-2674.000000,5411.000000,-38.000000,-67.000000,-633.000000,59.000000,-1106.000000,-3272.000000,232.000000,129.000000,-214.000000,0.000000,-3465.000000,1545.000000,4786.000000,-224.000000,100.000000,16.300000,51.000000,2.200000,12.100000,9.400000,1.200000,30.600000,16.200000,0.500000,6.200000,1.900000,0.000000,69.200000,82.400000,30.800000,17.600000,134,18,18,8,16,11,,31,29,15,6,5,,84,77,20.200000,39.300000,31.100000,50.000000,19.200000,38.900000,29.000000,49.600000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,091208,2009-12-08,099741,CME,00,099,179294.000000,55590.000000,82451.000000,6020.000000,20330.000000,16411.000000,1983.000000,32349.000000,34573.000000,6279.000000,11521.000000,3164.000000,8.000000,134080.000000,150889.000000,45214.000000,28405.000000,4139.000000,27022.000000,-6832.000000,2081.000000,-891.000000,1.000000,-68.000000,-21267.000000,6249.000000,5359.000000,643.000000,-225.000000,0.000000,12879.000000,6565.000000,-8740.000000,-2426.000000,100.000000,31.000000,46.000000,3.400000,11.300000,9.200000,1.100000,18.000000,19.300000,3.500000,6.400000,1.800000,0.000000,74.800000,84.200000,25.200000,15.800000,132,20,17,12,14,11,,26,29,17,8,5,,84,81,33.000000,36.500000,43.600000,47.900000,30.600000,36.100000,39.000000,47.000000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,091215,2009-12-15,099741,CME,00,099,132017.000000,23321.000000,30994.000000,1381.000000,21915.000000,18047.000000,1879.000000,25933.000000,46633.000000,666.000000,8227.000000,1229.000000,5.000000,83327.000000,100834.000000,48690.000000,31183.000000,-47277.000000,-32269.000000,-51457.000000,-4639.000000,1585.000000,1636.000000,-104.000000,-6416.000000,12060.000000,-5613.000000,-3294.000000,-1935.000000,-3.000000,-50753.000000,-50055.000000,3476.000000,2778.000000,100.000000,17.700000,23.500000,1.000000,16.600000,13.700000,1.400000,19.600000,35.300000,0.500000,6.200000,0.900000,0.000000,63.100000,76.400000,36.900000,23.600000,126,16,15,,12,12,,21,38,9,8,4,,65,77,21.600000,20.600000,31.600000,31.100000,20.600000,20.600000,30.200000,31.100000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,091222,2009-12-22,099741,CME,00,099,134600.000000,31622.000000,34339.000000,1405.000000,20883.000000,15891.000000,1952.000000,22315.000000,47303.000000,420.000000,8077.000000,1237.000000,5.000000,86679.000000,102552.000000,47921.000000,32048.000000,2583.000000,8301.000000,3345.000000,24.000000,-1032.000000,-2156.000000,73.000000,-3618.000000,670.000000,-246.000000,-150.000000,8.000000,0.000000,3352.000000,1718.000000,-769.000000,865.000000,100.000000,23.500000,25.500000,1.000000,15.500000,11.800000,1.500000,16.600000,35.100000,0.300000,6.000000,0.900000,0.000000,64.400000,76.200000,35.600000,23.800000,128,17,15,4,11,9,4,24,42,9,7,,,69,77,23.700000,22.700000,32.400000,34.600000,22.400000,21.600000,30.900000,33.600000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,091229,2009-12-29,099741,CME,00,099,144152.000000,50982.000000,28588.000000,1105.000000,21498.000000,16359.000000,1942.000000,16752.000000,60063.000000,857.000000,8801.000000,1270.000000,5.000000,101942.000000,110189.000000,42210.000000,33963.000000,9552.000000,19360.000000,-5751.000000,-300.000000,615.000000,468.000000,-10.000000,-5563.000000,12760.000000,437.000000,724.000000,33.000000,0.000000,15263.000000,7637.000000,-5711.000000,1915.000000,100.000000,35.400000,19.800000,0.800000,14.900000,11.300000,1.300000,11.600000,41.700000,0.600000,6.100000,0.900000,0.000000,70.700000,76.400000,29.300000,23.600000,128,21,13,4,12,9,4,20,42,10,8,,,71,76,33.200000,27.300000,40.500000,36.800000,32.100000,26.400000,39.300000,35.900000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,100105,2010-01-05,099741,CME,00,099,156155.000000,56648.000000,32532.000000,2101.000000,21079.000000,17002.000000,1947.000000,21682.000000,63783.000000,808.000000,9430.000000,1759.000000,5.000000,113700.000000,119937.000000,42455.000000,36218.000000,12003.000000,5666.000000,3944.000000,996.000000,-419.000000,643.000000,5.000000,4930.000000,3720.000000,-49.000000,629.000000,489.000000,0.000000,11758.000000,9748.000000,245.000000,2255.000000,100.000000,36.300000,20.800000,1.300000,13.500000,10.900000,1.200000,13.900000,40.800000,0.500000,6.000000,1.100000,0.000000,72.800000,76.800000,27.200000,23.200000,136,21,14,4,12,9,5,25,43,11,8,4,,77,80,34.800000,26.900000,41.600000,37.200000,33.100000,26.500000,39.800000,36.300000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,100112,2010-01-12,099741,CME,00,099,161287.000000,55686.000000,51172.000000,3843.000000,19510.000000,18771.000000,2005.000000,21776.000000,41932.000000,1584.000000,10651.000000,1930.000000,5.000000,115060.000000,121242.000000,46227.000000,40045.000000,5132.000000,-962.000000,18640.000000,1742.000000,-1569.000000,1769.000000,58.000000,94.000000,-21851.000000,776.000000,1221.000000,171.000000,0.000000,1360.000000,1305.000000,3772.000000,3827.000000,100.000000,34.500000,31.700000,2.400000,12.100000,11.600000,1.200000,13.500000,26.000000,1.000000,6.600000,1.200000,0.000000,71.300000,75.200000,28.700000,24.800000,125,18,16,6,10,10,4,25,34,11,9,,,74,73,37.200000,22.600000,44.200000,35.400000,34.900000,22.400000,41.900000,34.400000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,100119,2010-01-19,099741,CME,00,099,164501.000000,63245.000000,44441.000000,2152.000000,20356.000000,19358.000000,1950.000000,15107.000000,48961.000000,1556.000000,12080.000000,2589.000000,5.000000,116451.000000,121012.000000,48050.000000,43489.000000,3214.000000,7559.000000,-6731.000000,-1691.000000,846.000000,587.000000,-55.000000,-6669.000000,7029.000000,-28.000000,1429.000000,659.000000,0.000000,1391.000000,-230.000000,1823.000000,3444.000000,100.000000,38.400000,27.000000,1.300000,12.400000,11.800000,1.200000,9.200000,29.800000,0.900000,7.300000,1.600000,0.000000,70.800000,73.600000,29.200000,26.400000,135,22,16,5,12,10,4,24,37,13,11,,,80,78,36.100000,22.700000,42.500000,32.900000,34.700000,21.900000,41.000000,32.100000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,100126,2010-01-26,099741,CME,00,099,184978.000000,88712.000000,50278.000000,1896.000000,19283.000000,19116.000000,1919.000000,16828.000000,60431.000000,443.000000,12244.000000,5433.000000,5.000000,141330.000000,139521.000000,43648.000000,45457.000000,20477.000000,25467.000000,5837.000000,-256.000000,-1073.000000,-242.000000,-31.000000,1721.000000,11470.000000,-1113.000000,164.000000,2844.000000,0.000000,24879.000000,18509.000000,-4402.000000,1968.000000,100.000000,48.000000,27.200000,1.000000,10.400000,10.300000,1.000000,9.100000,32.700000,0.200000,6.600000,2.900000,0.000000,76.400000,75.400000,23.600000,24.600000,137,21,18,5,11,10,5,20,41,9,10,6,,73,84,44.800000,24.100000,52.000000,35.100000,43.900000,23.400000,50.800000,34.300000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,100202,2010-02-02,099741,CME,00,099,186878.000000,93121.000000,47301.000000,1768.000000,19639.000000,18403.000000,1974.000000,12809.000000,62929.000000,417.000000,12474.000000,6604.000000,5.000000,142207.000000,139401.000000,44671.000000,47477.000000,1900.000000,4409.000000,-2977.000000,-128.000000,356.000000,-713.000000,55.000000,-4019.000000,2498.000000,-26.000000,230.000000,1171.000000,0.000000,877.000000,-120.000000,1023.000000,2020.000000,100.000000,49.800000,25.300000,0.900000,10.500000,9.800000,1.100000,6.900000,33.700000,0.200000,6.700000,3.500000,0.000000,76.100000,74.600000,23.900000,25.400000,139,21,18,5,10,10,6,14,47,8,10,9,,66,93,46.900000,24.400000,54.400000,33.500000,46.100000,23.700000,53.300000,32.800000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,100209,2010-02-09,099741,CME,00,099,197457.000000,110303.000000,45501.000000,1536.000000,12218.000000,21231.000000,1989.000000,15651.000000,72717.000000,711.000000,13156.000000,5663.000000,5.000000,155569.000000,149353.000000,41888.000000,48104.000000,10579.000000,17182.000000,-1800.000000,-232.000000,-7421.000000,2828.000000,15.000000,2842.000000,9788.000000,294.000000,682.000000,-941.000000,0.000000,13362.000000,9952.000000,-2783.000000,627.000000,100.000000,55.900000,23.000000,0.800000,6.200000,10.800000,1.000000,7.900000,36.800000,0.400000,6.700000,2.900000,0.000000,78.800000,75.600000,21.200000,24.400000,138,20,20,4,7,13,6,16,44,15,12,6,,68,96,49.100000,22.300000,56.500000,32.800000,48.300000,22.300000,55.400000,32.100000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
